"atlas_block","sr_total","sr_Atlas1","sr_Atlas2","sr_diff","sr_diff_z"
"4608915CW",97,3,97,94,1.79434762005815
"4608915NW",65,1,65,64,0.907297653921207
"4608915SE",21,1,20,19,-0.423277295284213
"4608915SW",80,2,79,77,1.29168597258055
"4608916CE",103,86,88,2,-0.925938942761816
"4608916SE",104,27,104,77,1.29168597258055
"4608916SW",49,1,48,47,0.404636006443604
"4608917CE",106,87,86,-1,-1.01464393937551
"4608917NE",2,1,1,0,-0.985075607170946
"4608917SW",22,1,22,21,-0.364140630875083
"4608918CE",136,94,120,26,-0.216298969852259
"4608918NE",138,56,132,76,1.26211764037599
"4608918NW",60,1,60,59,0.759455992898383
"4608918SW",32,1,32,31,-0.0684573088294345
"4608922SE",90,55,82,27,-0.186730637647694
"4608922SW",67,49,40,-9,-1.25119059701203
"4608923CW",45,1,45,44,0.315931009829909
"4608923SE",85,2,84,82,1.43952763360337
"4608923SW",60,4,58,54,0.611614331875558
"4608924CE",122,118,82,-36,-2.04953556653528
"4608924CW",42,6,39,33,-0.0093206444203047
"4608924SE",49,3,47,44,0.315931009829909
"4608924SW",55,2,54,52,0.552477667466428
"4608925CE",107,89,91,2,-0.925938942761816
"4608926CE",89,75,78,3,-0.896370610557251
"4608926CW",46,2,46,44,0.315931009829909
"4608926NW",88,1,88,87,1.5873692946262
"4608926SW",68,56,32,-24,-1.6947155800805
"4608927CE",105,80,89,9,-0.718960617329862
"4608927NW",1,1,1,0,-0.985075607170946
"4608927SE",33,1,33,32,-0.0388889766248696
"4608927SW",22,1,21,20,-0.393708963079648
"4608928CE",103,83,86,3,-0.896370610557251
"4608928CW",68,1,68,67,0.996002650534902
"4608928NE",56,1,56,55,0.641182664080123
"4608928SE",85,2,85,83,1.46909596580794
"4608928SW",3,1,3,2,-0.925938942761816
"4608938SE",83,1,83,82,1.43952763360337
"4608938SW",33,4,30,26,-0.216298969852259
"4609011CE",115,83,94,11,-0.659823952920732
"4609011CW",109,88,85,-3,-1.07378060378464
"4609011NW",35,2,33,31,-0.0684573088294345
"4609011SE",4,2,4,2,-0.925938942761816
"4609011SW",37,1,37,36,0.07938435219339
"4609012CE",100,79,84,5,-0.837233946148122
"4609012CW",5,4,2,-2,-1.04421227158008
"4609012NE",18,3,18,15,-0.541550624102473
"4609012NW",34,2,33,31,-0.0684573088294345
"4609012SE",64,1,64,63,0.877729321716642
"4609012SW",42,1,42,41,0.227226013216214
"4609013CE",105,93,75,-18,-1.51730558685311
"4609013CW",23,22,1,-21,-1.60601058346681
"4609013SE",44,1,44,43,0.286362677625344
"4609013SW",54,28,45,17,-0.482413959693343
"4609014CE",118,89,106,17,-0.482413959693343
"4609015CE",115,89,101,12,-0.630255620716167
"4609016CE",100,78,90,12,-0.630255620716167
"4609017CE",90,58,75,17,-0.482413959693343
"4609017SW",86,39,82,43,0.286362677625344
"4609018CE",93,78,80,2,-0.925938942761816
"4609018CW",51,2,49,47,0.404636006443604
"4609018NE",33,2,31,29,-0.127593973238564
"4609018NW",63,1,63,62,0.848160989512077
"4609018SE",3,1,2,1,-0.955507274966381
"4609021CE",99,79,73,-6,-1.16248560039834
"4609021CW",86,14,84,70,1.0847076471486
"4609021NE",37,1,37,36,0.07938435219339
"4609021NW",6,1,5,4,-0.866802278352687
"4609021SE",72,6,69,63,0.877729321716642
"4609021SW",117,7,117,110,2.26744093533119
"4609022CE",97,79,72,-7,-1.1920539326029
"4609022NW",55,1,55,54,0.611614331875558
"4609022SE",53,1,53,52,0.552477667466428
"4609022SW",21,2,21,19,-0.423277295284213
"4609023CE",87,73,72,-1,-1.01464393937551
"4609023NW",9,3,6,3,-0.896370610557251
"4609024CE",92,73,81,8,-0.748528949534427
"4609025CE",99,84,84,0,-0.985075607170946
"4609025CW",53,1,52,51,0.522909335261863
"4609025SE",65,30,58,28,-0.157162305443129
"4609025SW",66,59,20,-39,-2.13824056314898
"4609026CE",95,80,77,-3,-1.07378060378464
"4609026SW",27,6,21,15,-0.541550624102473
"4609027CE",101,75,83,8,-0.748528949534427
"4609027CW",47,1,47,46,0.375067674239039
"4609027NE",50,1,49,48,0.434204338648169
"4609027SE",69,1,68,67,0.996002650534902
"4609027SW",66,39,63,24,-0.275435634261389
"4609028CE",112,79,103,24,-0.275435634261389
"4609028CW",66,4,63,59,0.759455992898383
"4609028SE",91,3,91,88,1.61693762683076
"4609028SW",5,1,4,3,-0.896370610557251
"4609031CE",88,71,79,8,-0.748528949534427
"4609031CW",53,2,51,49,0.463772670852734
"4609031SE",10,1,10,9,-0.718960617329862
"4609032CE",93,61,79,18,-0.452845627488778
"4609033CE",88,78,74,-4,-1.10334893598921
"4609034CE",94,62,83,21,-0.364140630875083
"4609035CE",89,74,81,7,-0.778097281738992
"4609035SE",74,5,73,68,1.02557098273947
"4609035SW",46,1,46,45,0.345499342034474
"4609036CE",100,87,81,-6,-1.16248560039834
"4609036CW",50,18,48,30,-0.0980256410339994
"4609036NE",87,58,75,17,-0.482413959693343
"4609036NW",63,35,50,15,-0.541550624102473
"4609037CE",101,74,91,17,-0.482413959693343
"4609037CW",83,1,83,82,1.43952763360337
"4609037NE",108,102,52,-50,-2.46349221739919
"4609038CE",113,85,87,2,-0.925938942761816
"4609042SE",61,1,60,59,0.759455992898383
"4609042SW",64,2,64,62,0.848160989512077
"4609043CE",93,66,84,18,-0.452845627488778
"4609043SE",53,1,52,51,0.522909335261863
"4609043SW",16,1,16,15,-0.541550624102473
"4609044CE",91,78,78,0,-0.985075607170946
"4609044CW",36,1,35,34,0.0202476877842602
"4609044NW",85,71,66,-5,-1.13291726819377
"4609045CE",101,71,87,16,-0.511982291897908
"4609045CW",25,2,24,22,-0.334572298670519
"4609045NE",58,2,58,56,0.670750996284688
"4609046CE",89,80,74,-6,-1.16248560039834
"4609046NE",36,1,35,34,0.0202476877842602
"4609046NW",2,1,1,0,-0.985075607170946
"4609046SE",46,1,45,44,0.315931009829909
"4609047CE",95,69,85,16,-0.511982291897908
"4609048CE",104,81,93,12,-0.630255620716167
"4609048NE",67,15,63,48,0.434204338648169
"4609054CE",101,48,93,45,0.345499342034474
"4609054CW",80,34,72,38,0.13852101660252
"4609055CE",91,76,71,-5,-1.13291726819377
"4609055CW",10,2,8,6,-0.807665613943557
"4609055SE",24,1,24,23,-0.305003966465954
"4609056CE",98,87,82,-5,-1.13291726819377
"4609056CW",24,2,23,21,-0.364140630875083
"4609056NE",78,78,2,-76,-3.23226885471788
"4609056NW",63,51,41,-10,-1.2807589292166
"4609056SE",5,4,1,-3,-1.07378060378464
"4609056SW",34,8,30,22,-0.334572298670519
"4609057CE",110,88,93,5,-0.837233946148122
"4609057NW",106,2,106,104,2.0900309421038
"4609057SE",5,4,1,-3,-1.07378060378464
"4609058CE",169,104,162,58,0.729887660693818
"4609058CW",65,5,63,58,0.729887660693818
"4609058NE",118,9,118,109,2.23787260312663
"4609058NW",174,4,174,170,4.04154086760509
"4609066CW",1,1,1,0,-0.985075607170946
"4609066SE",17,1,17,16,-0.511982291897908
"4609066SW",88,55,82,27,-0.186730637647694
"4609067CE",9,2,9,7,-0.778097281738992
"4609067NE",100,7,100,93,1.76477928785359
"4609067NW",2,1,1,0,-0.985075607170946
"4609068CE",134,88,122,34,0.0202476877842602
"4609068NE",105,2,105,103,2.06046260989924
"4609068SE",153,4,153,149,3.42060589130922
"4609068SW",87,1,86,85,1.52823263021707
"4609075NW",71,3,68,65,0.936865986125772
"4609076CE",97,51,95,44,0.315931009829909
"4609076CW",63,23,60,37,0.108952684397955
"4609076NE",16,1,16,15,-0.541550624102473
"4609076SE",24,4,22,18,-0.452845627488778
"4609077CE",26,1,25,24,-0.275435634261389
"4609077CW",75,14,69,55,0.641182664080123
"4609077NE",24,3,23,20,-0.393708963079648
"4609077SW",98,1,98,97,1.88305261667185
"4609078CE",98,54,92,38,0.13852101660252
"4609084SW",67,3,67,64,0.907297653921207
"4609085CE",89,65,75,10,-0.689392285125297
"4609085CW",20,11,11,0,-0.985075607170946
"4609085SE",69,30,63,33,-0.0093206444203047
"4609085SW",3,2,1,-1,-1.01464393937551
"4609086CE",55,2,54,52,0.552477667466428
"4609086CW",51,2,50,48,0.434204338648169
"4609086SE",6,1,6,5,-0.837233946148122
"4609087CW",51,2,49,47,0.404636006443604
"4609087NE",56,1,56,55,0.641182664080123
"4609088CE",128,84,116,32,-0.0388889766248696
"4609088CW",33,2,31,29,-0.127593973238564
"4609088NE",50,33,42,9,-0.718960617329862
"4609088NW",76,6,72,66,0.966434318330337
"4609111CE",100,78,86,8,-0.748528949534427
"4609111CW",9,1,8,7,-0.778097281738992
"4609111SE",21,3,18,15,-0.541550624102473
"4609111SW",39,1,39,38,0.13852101660252
"4609112CE",115,99,93,-6,-1.16248560039834
"4609112CW",6,1,5,4,-0.866802278352687
"4609112NE",58,3,58,55,0.641182664080123
"4609112NW",75,49,59,10,-0.689392285125297
"4609113CE",103,93,81,-12,-1.33989559362572
"4609113SE",41,3,38,35,0.0498160199888251
"4609114CE",107,97,88,-9,-1.25119059701203
"4609114CW",6,5,3,-2,-1.04421227158008
"4609114NE",68,1,68,67,0.996002650534902
"4609114NW",38,1,37,36,0.07938435219339
"4609114SE",7,2,7,5,-0.837233946148122
"4609114SW",78,12,77,65,0.936865986125772
"4609115CE",118,101,93,-8,-1.22162226480747
"4609115NE",91,73,68,-5,-1.13291726819377
"4609115SE",58,2,57,55,0.641182664080123
"4609115SW",62,2,62,60,0.789024325102947
"4609116CE",86,56,75,19,-0.423277295284213
"4609116NW",42,1,41,40,0.19765768101165
"4609116SE",35,2,34,32,-0.0388889766248696
"4609116SW",45,2,45,43,0.286362677625344
"4609117CE",78,60,67,7,-0.778097281738992
"4609117NW",56,2,55,53,0.582045999670993
"4609117SW",37,1,36,35,0.0498160199888251
"4609118CE",94,64,88,24,-0.275435634261389
"4609118NE",33,2,31,29,-0.127593973238564
"4609118NW",48,1,48,47,0.404636006443604
"4609118SE",6,1,6,5,-0.837233946148122
"4609118SW",64,1,64,63,0.877729321716642
"4609121CE",108,79,101,22,-0.334572298670519
"4609121CW",75,12,73,61,0.818592657307512
"4609121NW",44,3,43,40,0.19765768101165
"4609121SE",55,35,41,6,-0.807665613943557
"4609121SW",57,1,57,56,0.670750996284688
"4609122CE",112,86,99,13,-0.600687288511602
"4609122NE",62,3,62,59,0.759455992898383
"4609122SE",24,3,22,19,-0.423277295284213
"4609123CE",101,86,84,-2,-1.04421227158008
"4609123NW",2,1,1,0,-0.985075607170946
"4609123SW",93,3,91,88,1.61693762683076
"4609124CE",123,93,112,19,-0.423277295284213
"4609124SE",69,1,69,68,1.02557098273947
"4609124SW",30,3,27,24,-0.275435634261389
"4609125CE",90,65,84,19,-0.423277295284213
"4609125NE",38,1,38,37,0.108952684397955
"4609125SE",50,2,49,47,0.404636006443604
"4609126CE",104,83,90,7,-0.778097281738992
"4609126CW",41,1,40,39,0.168089348807085
"4609126SE",37,2,36,34,0.0202476877842602
"4609126SW",3,1,2,1,-0.955507274966381
"4609127CE",117,96,100,4,-0.866802278352687
"4609127CW",61,2,60,58,0.729887660693818
"4609127NE",51,2,50,48,0.434204338648169
"4609127NW",67,2,66,64,0.907297653921207
"4609127SW",49,2,47,45,0.345499342034474
"4609128CE",101,71,96,25,-0.245867302056824
"4609128CW",38,2,37,35,0.0498160199888251
"4609128NE",37,1,36,35,0.0498160199888251
"4609128NW",38,1,37,36,0.07938435219339
"4609128SW",49,1,49,48,0.434204338648169
"4609131CE",103,80,89,9,-0.718960617329862
"4609131CW",24,1,24,23,-0.305003966465954
"4609132CE",103,70,94,24,-0.275435634261389
"4609132CW",61,1,60,59,0.759455992898383
"4609132SE",54,37,38,1,-0.955507274966381
"4609132SW",36,3,34,31,-0.0684573088294345
"4609133CE",96,82,77,-5,-1.13291726819377
"4609133NE",49,2,48,46,0.375067674239039
"4609133NW",71,18,68,50,0.493341003057298
"4609134CE",102,87,81,-6,-1.16248560039834
"4609134CW",21,1,21,20,-0.393708963079648
"4609134NE",64,2,63,61,0.818592657307512
"4609134NW",59,8,54,46,0.375067674239039
"4609134SE",3,1,3,2,-0.925938942761816
"4609134SW",35,1,34,33,-0.0093206444203047
"4609135CE",106,85,92,7,-0.778097281738992
"4609135CW",3,2,1,-1,-1.01464393937551
"4609135NE",50,10,48,38,0.13852101660252
"4609135SE",41,14,33,19,-0.423277295284213
"4609135SW",55,20,38,18,-0.452845627488778
"4609136CE",110,79,102,23,-0.305003966465954
"4609136CW",40,2,38,36,0.07938435219339
"4609136NE",41,2,39,37,0.108952684397955
"4609136NW",44,2,43,41,0.227226013216214
"4609136SW",39,10,32,22,-0.334572298670519
"4609137CE",110,77,100,23,-0.305003966465954
"4609137CW",122,74,109,35,0.0498160199888251
"4609137NE",21,9,12,3,-0.896370610557251
"4609137NW",61,2,59,57,0.700319328489253
"4609137SE",70,3,68,65,0.936865986125772
"4609137SW",99,2,99,97,1.88305261667185
"4609138CE",109,86,99,13,-0.600687288511602
"4609138NW",42,1,41,40,0.19765768101165
"4609138SE",66,1,66,65,0.936865986125772
"4609141CE",95,77,82,5,-0.837233946148122
"4609141CW",61,2,60,58,0.729887660693818
"4609141SW",102,63,96,33,-0.0093206444203047
"4609142CE",116,87,109,22,-0.334572298670519
"4609142CW",56,5,54,49,0.463772670852734
"4609142NE",98,15,88,73,1.17341264376229
"4609142NW",58,1,58,57,0.700319328489253
"4609142SE",45,1,45,44,0.315931009829909
"4609142SW",22,4,20,16,-0.511982291897908
"4609143CE",99,76,86,10,-0.689392285125297
"4609143CW",37,1,36,35,0.0498160199888251
"4609143NE",88,1,88,87,1.5873692946262
"4609143NW",41,1,41,40,0.19765768101165
"4609143SE",47,13,44,31,-0.0684573088294345
"4609143SW",19,1,18,17,-0.482413959693343
"4609144CE",91,69,74,5,-0.837233946148122
"4609145CE",98,75,81,6,-0.807665613943557
"4609145CW",75,2,73,71,1.11427597935316
"4609145NW",62,1,61,60,0.789024325102947
"4609145SE",47,2,45,43,0.286362677625344
"4609145SW",41,3,39,36,0.07938435219339
"4609146CE",116,101,108,7,-0.778097281738992
"4609146CW",108,13,106,93,1.76477928785359
"4609146NW",33,1,33,32,-0.0388889766248696
"4609146SE",64,2,63,61,0.818592657307512
"4609146SW",70,1,69,68,1.02557098273947
"4609147CE",111,94,100,6,-0.807665613943557
"4609147SE",91,1,90,89,1.64650595903533
"4609148CE",115,105,97,-8,-1.22162226480747
"4609148SE",79,73,34,-39,-2.13824056314898
"4609151CE",108,85,96,11,-0.659823952920732
"4609152CE",88,73,80,7,-0.778097281738992
"4609152NW",112,81,104,23,-0.305003966465954
"4609153CE",89,71,78,7,-0.778097281738992
"4609153NE",115,93,99,6,-0.807665613943557
"4609154CE",115,95,102,7,-0.778097281738992
"4609154SE",52,43,32,-11,-1.31032726142116
"4609154SW",71,30,55,25,-0.245867302056824
"4609155CE",116,76,111,35,0.0498160199888251
"4609155CW",69,2,69,67,0.996002650534902
"4609155NW",62,7,62,55,0.641182664080123
"4609155SW",86,13,86,73,1.17341264376229
"4609156CE",109,95,96,1,-0.955507274966381
"4609156CW",36,3,34,31,-0.0684573088294345
"4609156NW",77,44,66,22,-0.334572298670519
"4609156SE",2,1,1,0,-0.985075607170946
"4609156SW",54,1,54,53,0.582045999670993
"4609157CE",121,67,116,49,0.463772670852734
"4609157NW",67,1,67,66,0.966434318330337
"4609158CE",112,86,107,21,-0.364140630875083
"4609158NE",70,2,70,68,1.02557098273947
"4609161CE",102,58,92,34,0.0202476877842602
"4609161SW",48,1,47,46,0.375067674239039
"4609162CE",94,84,77,-7,-1.1920539326029
"4609162CW",68,62,40,-22,-1.63557891567137
"4609162NE",65,63,26,-37,-2.07910389873985
"4609162NW",69,64,20,-44,-2.2860822241718
"4609162SW",75,72,27,-45,-2.31565055637637
"4609163CE",83,62,75,13,-0.600687288511602
"4609163SE",82,71,65,-6,-1.16248560039834
"4609164CE",103,76,96,20,-0.393708963079648
"4609165CE",97,79,87,8,-0.748528949534427
"4609165CW",120,4,119,115,2.41528259635402
"4609165NW",92,3,90,87,1.5873692946262
"4609165SW",87,2,86,84,1.4986642980125
"4609166CE",128,105,115,10,-0.689392285125297
"4609166SE",67,1,67,66,0.966434318330337
"4609167CE",115,93,98,5,-0.837233946148122
"4609167CW",57,1,57,56,0.670750996284688
"4609167SE",71,2,71,69,1.05513931494403
"4609167SW",78,23,72,49,0.463772670852734
"4609168CW",130,3,128,125,2.71096591839967
"4609168SE",81,1,81,80,1.38039096919425
"4609171CE",115,85,105,20,-0.393708963079648
"4609171NW",90,27,87,60,0.789024325102947
"4609172CE",108,78,93,15,-0.541550624102473
"4609172NE",119,107,85,-22,-1.63557891567137
"4609172NW",142,81,134,53,0.582045999670993
"4609173CE",115,97,100,3,-0.896370610557251
"4609173CW",59,1,59,58,0.729887660693818
"4609174SE",136,5,136,131,2.88837591162705
"4609181CE",4,4,1,-3,-1.07378060378464
"4609181SE",114,1,114,113,2.35614593194489
"4609211CE",96,59,93,34,0.0202476877842602
"4609211CW",47,3,45,42,0.256794345420779
"4609211NE",2,1,1,0,-0.985075607170946
"4609211NW",104,59,101,42,0.256794345420779
"4609212CE",83,56,79,23,-0.305003966465954
"4609212CW",35,1,34,33,-0.0093206444203047
"4609212SE",3,1,3,2,-0.925938942761816
"4609213CE",104,81,89,8,-0.748528949534427
"4609221CE",105,85,86,1,-0.955507274966381
"4609221CW",63,1,62,61,0.818592657307512
"4609221NE",56,2,55,53,0.582045999670993
"4609221SE",78,3,76,73,1.17341264376229
"4609221SW",108,73,101,28,-0.157162305443129
"4609222CE",112,99,99,0,-0.985075607170946
"4609222NW",13,1,13,12,-0.630255620716167
"4609222SE",51,2,50,48,0.434204338648169
"4609223CE",98,70,91,21,-0.364140630875083
"4609231CE",102,55,94,39,0.168089348807085
"4609232CE",83,59,75,16,-0.511982291897908
"4609232NE",66,62,19,-43,-2.25651389196724
"4609232NW",106,3,106,103,2.06046260989924
"4609233CE",79,53,71,18,-0.452845627488778
"4609233NE",32,1,31,30,-0.0980256410339994
"4609241CE",101,80,82,2,-0.925938942761816
"4609241CW",65,2,64,62,0.848160989512077
"4609242CE",111,88,103,15,-0.541550624102473
"4609242CW",66,8,64,56,0.670750996284688
"4609243CE",100,53,92,39,0.168089348807085
"4609251CE",95,76,90,14,-0.571118956307038
"4609252CE",110,91,101,10,-0.689392285125297
"4609253CE",116,72,103,31,-0.0684573088294345
"4609261CE",139,80,132,52,0.552477667466428
"4609261CW",73,1,72,71,1.11427597935316
"4609261NE",59,6,58,52,0.552477667466428
"4609261NW",48,2,48,46,0.375067674239039
"4609262CE",131,107,110,3,-0.896370610557251
"4609262NE",44,2,42,40,0.19765768101165
"4609262SE",109,90,90,0,-0.985075607170946
"4609262SW",47,7,44,37,0.108952684397955
"4709014CE",76,59,56,-3,-1.07378060378464
"4709014SE",17,10,8,-2,-1.04421227158008
"4709014SW",63,54,36,-18,-1.51730558685311
"4709015SE",2,1,1,0,-0.985075607170946
"4709015SW",2,1,1,0,-0.985075607170946
"4709016CW",54,2,53,51,0.522909335261863
"4709016SW",3,2,1,-1,-1.01464393937551
